id,continent,region,area,terrain,religion,climate,culture,goods,name,colonization difficulty,manpower,tax
1278,Oceania,BarrierReefSea,Sea,sea,,,,,New Caledonian Sea
1279,Oceania,BarrierReefSea,Sea,sea,,,,,South Coral Sea 2,0
1280,Oceania,BarrierReefSea,Sea,sea,,,,,Cape Farewell,0
1281,Oceania,BarrierReefSea,Sea,sea,,,,,South Coral Sea 3,0
1282,Oceania,BarrierReefSea,Sea,sea,,,,,South Pacific Ocean
1283,Oceania,SEPacificSea,Sea,sea,,,,,South Pacific Ocean
1284,Oceania,SEPacificSea,Sea,sea,,,,,South Pacific Ocean
1285,Oceania,SEPacificSea,Sea,sea,,,,,South Pacific Ocean
1286,Oceania,SEPacificSea,Sea,sea,,,,,South Pacific Ocean
1287,Oceania,SEPacificSea,Sea,sea,,,,,South Pacific Ocean
1288,America,SEPacificSea,Sea,sea,,,,,South Pacific Ocean
1289,America,SWAtlanticSea,Sea,sea,,,,,Southern Atlantic Ocean
1290,America,SWAtlanticSea,Sea,sea,,,,,Southern Atlantic Ocean
1291,America,SWAtlanticSea,Sea,sea,,,,,Southern Atlantic Ocean
1292,Africa,SEAtlanticSea,Sea,sea,,,,,Southern Atlantic Ocean
1293,Africa,SEAtlanticSea,Sea,sea,,,,,Southern Atlantic Ocean
1294,Africa,SEAtlanticSea,Sea,sea,,,,,Cape of Storms
1295,Africa,SWIndianSea,Sea,sea,,,,,South Indian Ocean
1296,Africa,SWIndianSea,Sea,sea,,,,,Southern Indian Ocean
1297,Africa,SWIndianSea,Sea,sea,,,,,Southern Indian Ocean
1298,Africa,SWIndianSea,Sea,sea,,,,,Southern Indian Ocean
1299,Africa,SWIndianSea,Sea,sea,,,,,The Roaring Forties
1300,Africa,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1301,Africa,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1302,Oceania,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1303,Oceania,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1304,Oceania,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1305,Oceania,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1306,Oceania,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1307,Oceania,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1308,Oceania,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1309,Oceania,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1310,Oceania,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1311,Oceania,SEIndianSea,Sea,sea,,,,,Southern Indian Ocean
1312,Oceania,BarrierReefSea,Sea,sea,,,,,Bass Strait,0
1313,Oceania,BarrierReefSea,Sea,sea,,,,,Cape Howe,0
1314,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman Sea,0
1315,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman Sea 2,0
1316,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman Sea 3,0
1317,Oceania,BarrierReefSea,Sea,sea,,,,,Tasman Sea 4,0
1318,Oceania,BarrierReefSea,Sea,sea,,,,,Cook Strait,0
1319,Oceania,BarrierReefSea,Sea,sea,,,,,South Pacific Ocean
1320,Oceania,BarrierReefSea,Sea,sea,,,,,South Pacific Ocean
1321,Asia,NWPacificSea,Sea,sea,,,,,Northern Pacific Ocean
1322,Oceania,SEPacificSea,Sea,sea,,,,,South Pacific Ocean
1323,Africa,SWIndianSea,Sea,sea,,,,,The Mascareignes,0
1324,Africa,SWIndianSea,Sea,sea,,,,,Coast of Tamatave,0
1325,Africa,SWIndianSea,Sea,sea,,,,,Diego Suarez Bay,0
1326,Asia,CaspianSea,Sea,sea,,,,,Northern Caspian Sea,0
1327,Asia,CaspianSea,Sea,sea,,,,,Southern Caspian Sea,0
1328,Africa,SWIndianSea,Sea,sea,,,,,Coast of Ciskei,0
1329,Africa,SEAtlanticSea,Sea,sea,,,,,Table Bay,0
1330,Africa,SEAtlanticSea,Sea,sea,,,,,Southern Atlantic Ocean
1331,Europe,NorthSeaSea,Sea,sea,,,,,Saint George's Channel
1332,Oceania,SEPacificSea,Sea,sea,,,,,Central Pacific Ocean
1333,Oceania,SEPacificSea,Sea,sea,,,,,South Pacific Ocean
1334,America,SWAtlanticSea,Sea,sea,,,,,Southern Atlantic Ocean
1335,America,SWAtlanticSea,Sea,sea,,,,,Bahia Blanca,0
1336,America,SEPacificSea,Sea,sea,,,,,Easter Island
1337,Oceania,OceaniaSea,Sea,sea,,,,,Milne Bay,0
1338,Oceania,OceaniaSea,Sea,sea,,,,,Great Barrier Reef,0
1339,Oceania,OceaniaSea,Sea,sea,,,,,Papuan Coast,0
1340,Oceania,OceaniaSea,Sea,sea,,,,,Kolepom Bay,0
1341,Oceania,OceaniaSea,Sea,sea,,,,,Arafuan Sea,0
1342,Oceania,OceaniaSea,Sea,sea,,,,,Gulf of Carpentaria,0
1343,Oceania,OceaniaSea,Sea,sea,,,,,King Sound,0
1344,Oceania,OceaniaSea,Sea,sea,,,,,South Timor Sea,0
1345,Asia,OceaniaSea,Sea,sea,,,,,Timor Sea 2,0
1346,Asia,OceaniaSea,Sea,sea,,,,,Sea of Timor,0
1347,Asia,OceaniaSea,Sea,sea,,,,,Straits of Lombok,0
1348,Asia,OceaniaSea,Sea,sea,,,,,Moro Gulf,0
1349,Asia,OceaniaSea,Sea,sea,,,,,Sea of Palawan,0
1350,Asia,OceaniaSea,Sea,sea,,,,,Coast of Brunei,0
1351,Asia,ThaiSea,Sea,sea,,,,,Cam Rah Bay,0
1352,Asia,OceaniaSea,Sea,sea,,,,,Manilla Bay,0
1353,Asia,OceaniaSea,Sea,sea,,,,,Karimata Strait,0
1354,Asia,OceaniaSea,Sea,sea,,,,,Coast of Java,0
1355,Asia,NEIndianSea,Sea,sea,,,,,Christmas Island,0
1356,Asia,ThaiSea,Sea,sea,,,,,Mekong Delta 2,0
1357,Asia,NEIndianSea,Sea,sea,,,,,Nicobar Islands,0
1358,Asia,NEIndianSea,Sea,sea,,,,,Coast of Ajeh,0
1359,Asia,SWIndianSea,Sea,sea,,,,,Western Oman Sea,0
1360,Africa,SWIndianSea,Sea,sea,,,,,Coast of Transkei,0
1361,Europe,Lake,Lake,sea,,tundra,,,Lake Ladoga,0
1362,Europe,ScandinaviaSea,Sea,sea,,,,,The Skagerack,0
1363,Asia,GulfSea,Sea,sea,,,,,Persian Gulf,0
1364,America,SEPacificSea,Sea,sea,,,,,Atacama Coast,0
1365,Africa,SEAtlanticSea,Sea,sea,,,,,Ivory Coast,0
1366,Africa,SEAtlanticSea,Sea,sea,,,,,Southern Atlantic Ocean
1367,America,SWAtlanticSea,Sea,sea,,,,,Southern Atlantic Ocean
1368,Africa,NCAtlanticSea,Sea,sea,,,,,Central Atlantic Ocean
1369,America,Lake,Lake,sea,,,,,Lake Ontario,0
1370,America,Lake,Lake,sea,,,,,Lake Erie,0
1371,America,Lake,Lake,sea,,,,,Lake Michigan,0
1372,America,Lake,Lake,sea,,,,,Lake Superior,0
1373,America,CaribbeanSea,Sea,sea,,,,,Tampa Bay,0
1374,America,SEPacificSea,Sea,sea,,,,,South Chilean Coast,0
1375,America,CaribbeanSea,Sea,sea,,,,,Greater Antillas,0
1376,America,SWAtlanticSea,Sea,sea,,,,,Southern Atlantic Ocean
1377,America,SWAtlanticSea,Sea,sea,,,,,Southern Atlantic Ocean
1378,America,CaribbeanSea,Sea,sea,,,,,Lesser Antillas,0
1442,TBD,TBD,Lake,sea,,,,,Lake Baikal
1453,TBD,TBD,Lake,sea,,,,,Lake Tiberiade,0
1461,TBD,TBD,Lake,sea,,,,,Lake Vettern
1466,Europe,Scandinavia,Denmark,mountain,catholic,tundra,nordic,fish,Iceland,0,1,1
1467,Asia,Siberia,Amur,mountain,pagan,tundra,altai,fur,Nagorje,2,1,2
1468,Asia,Siberia,Amur,mountain,pagan,tundra,altai,fur,Khretset,2,1,2
1469,Europe,Scandinavia,Sweden,forest,catholic,ncontinental,nordic,naval supplies,Gastrikland,0,1,3
1470,Europe,EasternEurope,Russian North,marsh,orthodox,tundra,ugric,fur,Karelia,0,1,1
1473,America,NorthAmerica,Oregon,forest,pagan,temperate,miwok,fur,Oregon,5,2,5
1474,America,NorthAmerica,Oregon,mountain,pagan,temperate,miwok,grain,Sierra Nevada,5,1,2
1475,America,NorthAmerica,California,mountain,pagan,temperate,miwok,grain,Tonopah,5,1,2
1476,America,NorthAmerica,California,mountain,pagan,temperate,takic,grain,Inyo,5,1,2
1477,America,NorthAmerica,Nevada,desert,pagan,desertic,hokan,salt,Utah,5,1,2
1478,America,NorthAmerica,Nevada,desert,pagan,desertic,hokan,salt,Moab,5,1,1
1479,America,NorthAmerica,Texas,plains,pagan,temperate,apache,fur,Colorado,5,1,3
1480,America,NorthAmerica,Texas,plains,pagan,temperate,apache,fur,Llano Estacado,5,2,2
1481,America,NorthAmerica,Louisiane,plains,pagan,ncontinental,mississippian,fur,Oklahoma,5,1,2
1482,America,SouthAmerica,Inca,mountain,pagan,tropical,quechua,fish,Monta����,5,2,2
1483,America,SouthAmerica,Inca,mountain,pagan,tropical,quechua,copper,Atalaya,5,1,2
1484,America,SouthAmerica,Inca,mountain,pagan,tropical,quechua,iron,Manu,5,1,2
1485,America,SouthAmerica,La Plata,plains,pagan,temperate,guarani,grain,Pampas del Norte,5,1,8
1486,America,SouthAmerica,La Plata,plains,pagan,temperate,guarani,grain,Pampas del Sur,5,3,8
1487,Africa,WestAfrica,Mauritania,desert,pagan,desertic,berber,slaves,Awdaghost,9,3,2
1488,Africa,WestAfrica,Senegal,plains,pagan,ncontinental,mande,slaves,Walata,9,3,2
1489,Africa,WestAfrica,Senegal,forest,sunni,tropical,mande,ivory,Jenne,9,5,5
1490,Africa,WestAfrica,Timbuktu,forest,sunni,tropical,mande,gold,Bambuk,9,5,8
1491,Africa,WestAfrica,Senegal,forest,sunni,tropical,mande,slaves,Segu,9,4,2
1492,Africa,WestAfrica,Gold,forest,sunni,tropical,mande,slaves,Niani,9,4,2
1493,Africa,WestAfrica,Gold,forest,pagan,tropical,ashanti,ivory,Mossi,9,4,2
1494,Africa,WestAfrica,Timbuktu,plains,sunni,tropical,mande,gold,Bure,9,6,8
1495,Africa,WestAfrica,Timbuktu,desert,sunni,desertic,mande,chinaware,Timbuktu,9,4,14
1496,Africa,WestAfrica,Timbuktu,plains,sunni,tropical,songhai,salt,Gao,9,2,4
1497,Africa,WestAfrica,Timbuktu,plains,sunni,tropical,songhai,grain,Say,9,6,3
1498,Africa,WestAfrica,Ivory,forest,pagan,tropical,akan,ivory,Begho,9,2,3
1499,Africa,WestAfrica,Ivory,forest,pagan,tropical,yoruba,slaves,Zaria,9,2,3
1500,Africa,WestAfrica,Ivory,forest,pagan,tropical,yoruba,grain,Oye,9,4,7
1501,Africa,WestAfrica,Ivory,plains,pagan,tropical,yoruba,grain,Kano,9,6,3
1502,Africa,WestAfrica,Ivory,forest,pagan,tropical,yoruba,grain,Nupa,9,2,3
1503,Africa,WestAfrica,Gabon,forest,pagan,tropical,bakongo,slaves,Teke,9,4,3
1504,Africa,WestAfrica,Gabon,marsh,pagan,tropical,bakongo,slaves,Ngoyo,9,5,3
1505,Africa,WestAfrica,Congo,marsh,pagan,tropical,bakongo,slaves,Ndongo,9,5,4
1506,Africa,WestAfrica,Congo,forest,pagan,tropical,bakongo,chinaware,Congo,9,6,10
1507,Africa,SouthAfrica,Sofala,plains,pagan,tropical,tsonga,grain,Chibuene,9,4,1
1508,Africa,SouthAfrica,Sofala,mountain,pagan,tropical,shona,fish,Sofala,9,4,4
1509,Africa,SouthAfrica,Sofala,marsh,pagan,tropical,shona,gold,Zimbabwe,9,6,6
1510,Africa,SouthAfrica,Sofala,mountain,pagan,tropical,shona,iron,Rozwi,9,6,3
1511,Africa,SouthAfrica,Sofala,mountain,pagan,tropical,shona,slaves,Nembire,9,6,3
1512,Africa,EastAfrica,Tanganyika,plains,pagan,tropical,swahili,iron,Morogoro,9,4,2
1513,Africa,EastAfrica,Tanganyika,plains,pagan,tropical,swahili,slaves,Arusha,9,4,1
1514,Africa,EastAfrica,Tanganyika,mountain,pagan,tropical,swahili,copper,Galana,9,4,1
1515,Africa,EastAfrica,Tanganyika,plains,pagan,tropical,swahili,slaves,Tana,9,4,1
1516,Africa,EastAfrica,Ethiopia,mountain,miaphysite,desertic,ethiopian,grain,Welo,5,1,1
1517,Africa,EastAfrica,Ethiopia,mountain,miaphysite,temperate,ethiopian,chinaware,Shewa,5,6,10
1518,Africa,EastAfrica,Somalia,desert,sunni,desertic,afar,grain,Arsi,5,1,1
1519,Africa,EastAfrica,Somalia,desert,sunni,desertic,afar,grain,Harerge,5,1,0
1520,Asia,India,Punjab,mountain,hindu,tropical,punjabi,cloth,Chandigarh,5,3,1
1521,Asia,India,Punjab,plains,hindu,scontinental,punjabi,cloth,Panjab,5,4,2
1522,Asia,India,Punjab,plains,sunni,tropical,rajput,cloth,Bikaner,5,6,2
1523,Asia,India,Lahore,plains,sunni,tropical,pashtun,grain,Thar,5,3,4
1524,Asia,CentralAsia,Afghanistan,mountain,sunni,tropical,pashtun,grain,Quetta,5,4,3
1525,Asia,CentralAsia,Afghanistan,mountain,sunni,tropical,pashtun,wool,Qandahar,5,5,3
1526,Asia,CentralAsia,Bahk,mountain,sunni,tropical,baluchi,wool,Zahedan,5,3,2
1527,Asia,CentralAsia,Afghanistan,mountain,sunni,scontinental,pashtun,wool,Kabul,5,8,2
1528,Asia,CentralAsia,Afghanistan,marsh,sunni,temperate,persian,salt,Kushka,5,4,2
1529,Asia,CentralAsia,Persia,mountain,sunni,temperate,persian,wool,Birjand,5,2,3
1530,Asia,CentralAsia,Persia,mountain,sunni,temperate,persian,grain,Khorasan,5,2,4
1531,Asia,CentralAsia,Afghanistan,plains,sunni,temperate,persian,chinaware,Herat,5,6,5
1532,Asia,CentralAsia,Kazakhstan,desert,sunni,temperate,persian,salt,Bukhara,5,5,5
1533,Asia,CentralAsia,Kazakhstan,plains,sunni,temperate,persian,wool,Khiva,5,3,2
1534,Asia,CentralAsia,Kazakhstan,plains,sunni,desertic,uzbek,salt,Kyzylkum,5,2,1
1535,Asia,CentralAsia,Kazakhstan,plains,sunni,desertic,uzbek,wool,Karsak,5,4,1
1536,Asia,Siberia,Omsk,plains,sunni,temperate,kazakh,wool,Nura,5,3,1
1537,America,NorthAmerica,Greenland,plains,pagan,arctic,nordic,fur,Vestbygden,3,1,1
1538,America,NorthAmerica,Greenland,plains,pagan,arctic,nordic,fish,Eiriksfjord,3,1,1
1539,Asia,China,Himalaya,mountain,hindu,arctic,nepali,wool,Nepal,5,1,2
1540,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Gangdise,5,1,1
1541,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Kunlun,5,1,1
1542,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Dangla,5,1,1
1543,Asia,China,Himalaya,mountain,buddhist,arctic,tibetan,wool,Lhasa,5,2,2
1544,Asia,China,Chengdu,mountain,buddhist,tropical,han,wool,Xinjiang,5,1,1
1545,Asia,China,Chengdu,mountain,buddhist,tropical,burmese,iron,Kachin,5,2,2
1546,Asia,Indochina,Assam,mountain,hindu,tropical,burmese,cloth,Assam,5,5,2
1547,Asia,Indochina,Burma,mountain,buddhist,tropical,burmese,grain,Mandalay,5,6,2
1548,Asia,Indochina,Burma,mountain,buddhist,tropical,burmese,gold,Shan,5,3,5
1549,Asia,Indochina,Burma,mountain,buddhist,tropical,burmese,grain,Bago,5,3,6
1550,Asia,Indochina,Siam,mountain,buddhist,tropical,siamese,grain,Lampang,5,2,5
1551,Asia,Indochina,Siam,forest,buddhist,tropical,siamese,grain,Sarakham,5,2,5
1552,Asia,Indochina,Annam,mountain,buddhist,tropical,siamese,grain,Mekong,5,3,5
1553,Asia,China,Yunnan,mountain,buddhist,tropical,burmese,wool,Yunnan,5,3,9
1554,Asia,Indochina,Annam,mountain,buddhist,tropical,vietnamese,tea,Lao Cai,5,4,6
1555,Asia,China,Canton,mountain,confucian,tropical,zhuang,tea,Wenshan,5,3,8
1556,Asia,China,Yunnan,mountain,confucian,temperate,zhuang,grain,Guizhou,5,4,12
1557,Asia,China,Chengdu,plains,confucian,tropical,burmese,tea,Sichuan Pendi,5,3,10
1558,Asia,China,Sha Anxi,mountain,confucian,temperate,han,gold,Lanzhou,5,3,4
1559,Asia,China,Sha Anxi,mountain,confucian,temperate,han,salt,Xining,5,4,4
1560,Asia,China,Sha Anxi,mountain,confucian,temperate,han,copper,Ningxia,5,4,4
1561,Asia,China,Peking,mountain,confucian,temperate,han,wool,Hohhot,5,3,2
1562,Asia,China,Peking,plains,confucian,temperate,han,grain,Shanxi,5,7,10
1563,Asia,China,Sha Anxi,plains,confucian,temperate,han,naval supplies,Shaanxi,5,10,11
1564,Asia,China,Peking,mountain,confucian,temperate,han,cloth,Henan,5,10,9
1565,Asia,China,Shanghai,plains,confucian,temperate,han,cloth,Hubei,5,6,15
1566,Asia,China,Canton,plains,confucian,temperate,zhuang,iron,Hunan,5,4,13
1567,Asia,China,Shanghai,plains,confucian,temperate,han,tea,Nanchang,5,8,12
1568,America,NorthAmerica,Bermuda,plains,pagan,tropical,arawak,naval supplies,Bermuda,4,1,2
1569,America,Caribbean,Cuba,forest,pagan,temperate,arawak,cotton,Bahamas,4,1,2
1570,Asia,Siberia,Ob,marsh,pagan,tundra,altai,fur,Sadrinsk,5,1,2
1571,Asia,Siberia,Ob,marsh,pagan,tundra,altai,fur,Jalutorovsk,5,1,2
1572,Asia,Siberia,Ob,marsh,pagan,tundra,altai,fur,Nefedova,5,1,1
1573,Asia,Siberia,Ob,marsh,pagan,tundra,altai,naval supplies,Tobolsk,5,1,1
1574,Asia,Siberia,Ob,plains,pagan,tundra,altai,grain,Demjanskoje,5,1,1
1575,Asia,Siberia,Ob,marsh,pagan,tundra,permic,salt,Sergino,5,1,1
1576,Asia,Siberia,Ob,marsh,pagan,tundra,permic,grain,Manskijisk,5,1,1
1577,Asia,Siberia,Ob,marsh,pagan,tundra,permic,grain,Vakhovska,5,1,1
1578,Asia,Siberia,Ob,marsh,pagan,tundra,permic,salt,Surgut,5,1,1
1579,Asia,Siberia,Ob,marsh,pagan,tundra,permic,salt,Pimsk,5,1,1
1580,Asia,Siberia,Ob,marsh,pagan,tundra,permic,gold,Igrim,5,1,2
1581,Asia,Siberia,Ob,marsh,pagan,tundra,permic,iron,Berezov,5,1,1
1582,Asia,Siberia,Ob,plains,pagan,tundra,permic,fur,Kondinsk,5,1,1
1583,Asia,Siberia,Ob,marsh,pagan,tundra,permic,iron,Obdorsk,5,1,1
1584,Asia,Siberia,Ob,marsh,pagan,tundra,permic,fur,Saleharo,5,1,1
1585,Asia,Siberia,Sea,sea,,arctic,,,Obskaja Guba
1586,Asia,Siberia,Kamchatka,mountain,pagan,arctic,ainu,fish,Kamcatka,7,1,1
1587,Asia,Siberia,Kamchatka,mountain,pagan,arctic,altai,fish,Sredny Hrebet,7,1,1
1588,Africa,EastAfrica,Ethiopia,mountain,miaphysite,temperate,ethiopian,spices,Gonder,5,6,4
1589,Africa,EastAfrica,Ethiopia,mountain,miaphysite,temperate,ethiopian,coffee,Kefa,5,6,3
1590,Africa,EastAfrica,Ethiopia,mountain,miaphysite,desertic,ethiopian,grain,Bale,5,2,2
1591,Asia,CentralAsia,Afghanistan,mountain,sunni,scontinental,persian,wool,Surkhandarya,5,5,2
1592,Asia,CentralAsia,Kazakhstan,plains,sunni,temperate,persian,chinaware,Samarkand,5,8,7
1593,Asia,AralSea,Sea,sea,,,,,Aral Sea,0
1594,Asia,CentralAsia,Kazakhstan,desert,sunni,temperate,uzbek,wool,Uzbek,5,6,4
1595,Africa,WestAfrica,Mauritania,mountain,sunni,temperate,berber,copper,Anti Atlas,7,1,1
1596,Africa,WestAfrica,Mauritania,desert,sunni,desertic,berber,salt,Mdennan,7,1,1
1597,Africa,WestAfrica,Mauritania,desert,sunni,desertic,berber,salt,Azaouad,7,1,1
1598,Asia,CentralAsia,Kazakhstan,desert,sunni,temperate,persian,wool,Tadjikistan,7,3,2
1599,Asia,CentralAsia,Kazakhstan,desert,sunni,temperate,uzbek,wool,Kirgisistan,7,2,2
1600,Asia,CentralAsia,Dzungaria,desert,sunni,temperate,uyghur,wool,Tian Shan,7,2,2
1601,Asia,CentralAsia,Dzungaria,desert,sunni,temperate,uyghur,wool,Dsungaria,7,2,4
1602,Asia,CentralAsia,Dzungaria,desert,sunni,temperate,uyghur,fish,Bogda Shan,7,3,3
1603,Asia,CentralAsia,Dzungaria,desert,sunni,temperate,uyghur,wool,Chagatai,7,4,3
1604,Asia,CentralAsia,Dzungaria,desert,sunni,temperate,uyghur,grain,Urumqi,7,3,3
1605,Asia,CentralAsia,Dzungaria,desert,sunni,temperate,uyghur,grain,Qaidam Pendi,7,1,3
1606,Asia,CentralAsia,Dzungaria,desert,sunni,temperate,uyghur,grain,Sichuan,7,1,3
1607,Asia,CentralAsia,Dzungaria,desert,sunni,temperate,uyghur,grain,Qinghai,7,1,2
1608,Asia,CentralAsia,Dzungaria,desert,sunni,temperate,uyghur,grain,Qilian Pendi,7,1,3
1609,Asia,MiddleEast,Anatolia,mountain,sunni,ncontinental,turkish,wine,Kastamonu,0,3,4
1610,Asia,MiddleEast,Anatolia,mountain,sunni,ncontinental,turkish,fish,Antalya,0,3,6
1611,Asia,MiddleEast,Anatolia,mountain,sunni,ncontinental,turkish,wool,Taurus,0,3,5
1612,Europe,HRE,Switzerland,mountain,catholic,ncontinental,swiss,iron,Schwyz,0
1613,Europe,EMedSea,Sea,sea,,,,,Coast of Rhodes,0
1700,TBD,TBD,Mongolia,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1701,TBD,TBD,Mongolia,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1702,TBD,TBD,Nippon,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1703,TBD,TBD,Mongolia,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1704,TBD,TBD,Joseon,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1705,TBD,TBD,Joseon,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1706,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1707,TBD,TBD,Botany,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1708,TBD,TBD,Papua,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1709,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1710,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1711,TBD,TBD,Kanguru,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1712,TBD,TBD,Nippon,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1713,TBD,TBD,Amazonia,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1714,TBD,TBD,Madagascar,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1715,TBD,TBD,Plaines,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1716,TBD,TBD,Kansas,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1717,TBD,TBD,Kansas,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1718,TBD,TBD,Louisiane,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1719,TBD,TBD,Texas,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1720,TBD,TBD,Amazonia,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1721,TBD,TBD,Inca,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1722,TBD,TBD,Rio,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1723,TBD,TBD,Rio,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1724,TBD,TBD,Bahia,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1725,TBD,TBD,Bahia,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1726,TBD,TBD,La Plata,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1727,TBD,TBD,Sudan,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1728,TBD,TBD,Sofala,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1729,TBD,TBD,The Cape,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1730,TBD,TBD,Namibia,plains,pagan,temperate,nothing,nothing,_NAME_  3,0,0
1731,TBD,TBD,Timbuktu,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1732,TBD,TBD,Timbuktu,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1733,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,Faroe\nIsland,3,0,0
1734,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,Sakhalin,3,0,0
1735,TBD,TBD,Oregon,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1736,TBD,TBD,California,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1737,TBD,TBD,Hudson Bay,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1738,TBD,TBD,Mauritania,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1739,TBD,TBD,Papua,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1740,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,Tanimbar NAME,3,0,0
1741,TBD,TBD,Burma,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1742,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,Maledives,3,0,0
1743,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1744,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1745,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1746,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1747,TBD,TBD,Ivory,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1748,TBD,TBD,Ivory,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1749,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1750,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1751,TBD,TBD,Nefud,plains,pagan,temperate,nothing,nothing,Arabia New,3,0,0
1752,TBD,TBD,Kazakhstan,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1753,TBD,TBD,La Plata,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1754,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1755,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1756,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1757,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1758,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1759,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1760,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1761,TBD,TBD,TBD,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1762,TBD,TBD,Nippon,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
1763,TBD,TBD,Sahara,plains,pagan,temperate,nothing,nothing,_NAME_,3,0,0
