id,continent,region,area,terrain,religion,climate,culture,goods,name,colonization_difficulty,income,manpower,size_modifier
97,America,North America,Grand Lacs,forest,pagan,tundra,iroquis,grain,Oshawa,4,3,2,0.00
98,America,North America,Grand Lacs,forest,pagan,tundra,huron,fur,Huron,5,5,4,0.00
98,America,North America,Grand Lacs,forest,pagan,tundra,huron,fur,Huron,5,5,4,0.00
98,America,North America,Grand Lacs,forest,pagan,tundra,huron,fur,Huron,5,5,4,0.00
99,America,North America,Appalachia,mountain,pagan,tundra,huron,fur,Ticonderoga,5,5,2,0.00
99,America,North America,Appalachia,mountain,pagan,tundra,huron,fur,Ticonderoga,5,5,2,0.00
99,America,North America,Appalachia,mountain,pagan,tundra,huron,fur,Ticonderoga,5,5,2,0.00
100,America,North America,Appalachia,mountain,pagan,tundra,iroquis,fur,Adirondak,5,5,2,0.00
100,America,North America,Appalachia,mountain,pagan,tundra,iroquis,fur,Adirondak,5,5,2,0.00
100,America,North America,Appalachia,mountain,pagan,tundra,iroquis,fur,Adirondak,5,5,2,0.00
101,America,North America,Maine,forest,pagan,tundra,iroquis,naval_supplies,Sebago,6,4,1,0.00
101,America,North America,Maine,forest,pagan,tundra,iroquis,naval_supplies,Sebago,6,4,1,0.00
101,America,North America,Maine,forest,pagan,tundra,iroquis,naval_supplies,Sebago,6,4,1,0.00
102,America,North America,Maine,forest,pagan,ncontinental,iroquis,grain,Connecticut,5,5,2,0.00
102,America,North America,Maine,forest,pagan,ncontinental,iroquis,grain,Connecticut,5,5,2,0.00
102,America,North America,Maine,forest,pagan,ncontinental,iroquis,grain,Connecticut,5,5,2,0.00
103,America,North America,Maine,forest,pagan,ncontinental,iroquis,fish,Massachusetts,5,5,2,0.00
103,America,North America,Maine,forest,pagan,ncontinental,iroquis,fish,Massachusetts,5,5,2,0.00
103,America,North America,Maine,forest,pagan,ncontinental,iroquis,fish,Massachusetts,5,5,2,0.00
104,America,North America,Maine,forest,pagan,tundra,abenaki,naval_supplies,Penobscot,6,4,1,0.00
104,America,North America,Maine,forest,pagan,tundra,abenaki,naval_supplies,Penobscot,6,4,1,0.00
104,America,North America,Maine,forest,pagan,tundra,abenaki,naval_supplies,Penobscot,6,4,1,0.00
105,America,North America,Maine,mountain,pagan,tundra,abenaki,fur,Megantic,5,4,1,0.00
105,America,North America,Maine,mountain,pagan,tundra,abenaki,fur,Megantic,5,4,1,0.00
105,America,North America,Maine,mountain,pagan,tundra,abenaki,fur,Megantic,5,4,1,0.00
106,America,North America,Quebec,forest,pagan,tundra,huron,fur,Hochelaga,5,4,1,0.00
106,America,North America,Quebec,forest,pagan,tundra,huron,fur,Hochelaga,5,4,1,0.00
106,America,North America,Quebec,forest,pagan,tundra,huron,fur,Hochelaga,5,4,1,0.00
107,America,North America,Quebec,forest,pagan,arctic,huron,fur,Ottawa,5,5,2,0.00
107,America,North America,Quebec,forest,pagan,arctic,huron,fur,Ottawa,5,5,2,0.00
107,America,North America,Quebec,forest,pagan,arctic,huron,fur,Ottawa,5,5,2,0.00
108,America,North America,Quebec,forest,pagan,arctic,native,fur,Laurentia,5,3,1,0.00
108,America,North America,Quebec,forest,pagan,arctic,native,fur,Laurentia,5,3,1,0.00
108,America,North America,Quebec,forest,pagan,arctic,native,fur,Laurentia,5,3,1,0.00
109,America,North America,Quebec,forest,pagan,tundra,native,grain,Shawinigan,5,4,1,0.00
109,America,North America,Quebec,forest,pagan,tundra,native,grain,Shawinigan,5,4,1,0.00
109,America,North America,Quebec,forest,pagan,tundra,native,grain,Shawinigan,5,4,1,0.00
110,America,North America,Quebec,forest,pagan,tundra,native,naval_supplies,Stadacone,5,5,3,0.00
110,America,North America,Quebec,forest,pagan,tundra,native,naval_supplies,Stadacone,5,5,3,0.00
110,America,North America,Quebec,forest,pagan,tundra,native,naval_supplies,Stadacone,5,5,3,0.00
111,America,North America,Quebec,mountain,pagan,tundra,abenaki,fur,Bas_St-Laurent,5,3,2,0.00
111,America,North America,Quebec,mountain,pagan,tundra,abenaki,fur,Bas_St-Laurent,5,3,2,0.00
111,America,North America,Quebec,mountain,pagan,tundra,abenaki,fur,Bas_St-Laurent,5,3,2,0.00
112,America,North America,Acadie,forest,pagan,tundra,abenaki,naval_supplies,Bangor,4,3,2,0.00
112,America,North America,Acadie,forest,pagan,tundra,abenaki,naval_supplies,Bangor,4,3,2,0.00
112,America,North America,Acadie,forest,pagan,tundra,abenaki,naval_supplies,Bangor,4,3,2,0.00
113,America,North America,Acadie,forest,pagan,tundra,abenaki,fish,Micmac,4,3,1,0.00
113,America,North America,Acadie,forest,pagan,tundra,abenaki,fish,Micmac,4,3,1,0.00
113,America,North America,Acadie,forest,pagan,tundra,abenaki,fish,Micmac,4,3,1,0.00
114,America,North America,Acadie,mountain,pagan,tundra,abenaki,fish,Gasp�sie,5,2,1,0.00
114,America,North America,Acadie,mountain,pagan,tundra,abenaki,fish,Gasp�sie,5,2,1,0.00
114,America,North America,Acadie,mountain,pagan,tundra,abenaki,fish,Gasp�sie,5,2,1,0.00
115,America,North America,Acadie,forest,pagan,tundra,abenaki,salt,Acadie,4,2,1,0.00
115,America,North America,Acadie,forest,pagan,tundra,abenaki,salt,Acadie,4,2,1,0.00
115,America,North America,Acadie,forest,pagan,tundra,abenaki,salt,Acadie,4,2,1,0.00
116,America,North America,Acadie,forest,pagan,ncontinental,abenaki,fish,Nova_Scotia,3,3,1,0.00
116,America,North America,Acadie,forest,pagan,ncontinental,abenaki,fish,Nova_Scotia,3,3,1,0.00
116,America,North America,Acadie,forest,pagan,ncontinental,abenaki,fish,Nova_Scotia,3,3,1,0.00
117,America,North America,Acadie,forest,pagan,ncontinental,abenaki,naval_supplies,Isle_Royale,4,2,1,0.00
117,America,North America,Acadie,forest,pagan,ncontinental,abenaki,naval_supplies,Isle_Royale,4,2,1,0.00
117,America,North America,Acadie,forest,pagan,ncontinental,abenaki,naval_supplies,Isle_Royale,4,2,1,0.00
118,America,North America,Newfoundland,mountain,pagan,tundra,abenaki,fish,Gander,7,1,1,0.00
118,America,North America,Newfoundland,mountain,pagan,tundra,abenaki,fish,Gander,7,1,1,0.00
118,America,North America,Newfoundland,mountain,pagan,tundra,abenaki,fish,Gander,7,1,1,0.00
119,America,North America,Newfoundland,forest,pagan,ncontinental,abenaki,fish,Placentia,6,2,1,0.00
119,America,North America,Newfoundland,forest,pagan,ncontinental,abenaki,fish,Placentia,6,2,1,0.00
119,America,North America,Newfoundland,forest,pagan,ncontinental,abenaki,fish,Placentia,6,2,1,0.00
120,America,North America,Newfoundland,forest,pagan,tundra,abenaki,fish,Wabana,6,1,1,0.00
120,America,North America,Newfoundland,forest,pagan,tundra,abenaki,fish,Wabana,6,1,1,0.00
120,America,North America,Newfoundland,forest,pagan,tundra,abenaki,fish,Wabana,6,1,1,0.00
121,America,North America,Quebec,forest,pagan,arctic,native,fur,Saguenay,6,2,1,0.00
121,America,North America,Quebec,forest,pagan,arctic,native,fur,Saguenay,6,2,1,0.00
121,America,North America,Quebec,forest,pagan,arctic,native,fur,Saguenay,6,2,1,0.00
122,America,North America,Quebec,forest,pagan,arctic,native,fish,Manicouagan,6,1,1,0.00
122,America,North America,Quebec,forest,pagan,arctic,native,fish,Manicouagan,6,1,1,0.00
122,America,North America,Quebec,forest,pagan,arctic,native,fish,Manicouagan,6,1,1,0.00
123,America,North America,Labrador,forest,pagan,arctic,native,fish,Anticosti,8,1,1,0.00
123,America,North America,Labrador,forest,pagan,arctic,native,fish,Anticosti,8,1,1,0.00
123,America,North America,Labrador,forest,pagan,arctic,native,fish,Anticosti,8,1,1,0.00
124,America,North America,Labrador,forest,pagan,arctic,native,fish,Belle_Isle,8,1,1,0.00
124,America,North America,Labrador,forest,pagan,arctic,native,fish,Belle_Isle,8,1,1,0.00
124,America,North America,Labrador,forest,pagan,arctic,native,fish,Belle_Isle,8,1,1,0.00
125,America,North America,Labrador,forest,pagan,arctic,native,naval_supplies,Caniapiscau,8,1,1,0.00
125,America,North America,Labrador,forest,pagan,arctic,native,naval_supplies,Caniapiscau,8,1,1,0.00
125,America,North America,Labrador,forest,pagan,arctic,native,naval_supplies,Caniapiscau,8,1,1,0.00
126,America,North America,Labrador,forest,pagan,arctic,inuit,fur,Nain,8,1,1,0.00
126,America,North America,Labrador,forest,pagan,arctic,inuit,fur,Nain,8,1,1,0.00
126,America,North America,Labrador,forest,pagan,arctic,inuit,fur,Nain,8,1,1,0.00
127,America,North America,Labrador,mountain,pagan,arctic,inuit,fur,Torngat,9,1,1,0.00
127,America,North America,Labrador,mountain,pagan,arctic,inuit,fur,Torngat,9,1,1,0.00
127,America,North America,Labrador,mountain,pagan,arctic,inuit,fur,Torngat,9,1,1,0.00
128,America,North America,Hudson Bay,forest,pagan,arctic,inuit,fur,Ungava,9,1,1,0.00
128,America,North America,Hudson Bay,forest,pagan,arctic,inuit,fur,Ungava,9,1,1,0.00
128,America,North America,Hudson Bay,forest,pagan,arctic,inuit,fur,Ungava,9,1,1,0.00
129,America,North America,Hudson Bay,forest,pagan,arctic,inuit,copper,Minto,9,1,1,0.00
129,America,North America,Hudson Bay,forest,pagan,arctic,inuit,copper,Minto,9,1,1,0.00
129,America,North America,Hudson Bay,forest,pagan,arctic,inuit,copper,Minto,9,1,1,0.00
130,America,North America,Hudson Bay,forest,pagan,arctic,inuit,fish,Chisasibi,8,1,1,0.00
130,America,North America,Hudson Bay,forest,pagan,arctic,inuit,fish,Chisasibi,8,1,1,0.00
130,America,North America,Hudson Bay,forest,pagan,arctic,inuit,fish,Chisasibi,8,1,1,0.00
131,America,North America,Hudson Bay,forest,pagan,arctic,inuit,fur,Attawapiskat,8,1,1,0.00
131,America,North America,Hudson Bay,forest,pagan,arctic,inuit,fur,Attawapiskat,8,1,1,0.00
131,America,North America,Hudson Bay,forest,pagan,arctic,inuit,fur,Attawapiskat,8,1,1,0.00
132,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Winisk,7,1,1,0.00
132,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Winisk,7,1,1,0.00
132,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Winisk,7,1,1,0.00
133,America,North America,Plaines,forest,pagan,arctic,cree,fur,Athabaska,8,1,1,0.00
133,America,North America,Plaines,forest,pagan,arctic,cree,fur,Athabaska,8,1,1,0.00
133,America,North America,Plaines,forest,pagan,arctic,cree,fur,Athabaska,8,1,1,0.00
134,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Chimo,7,1,1,0.00
134,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Chimo,7,1,1,0.00
134,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Chimo,7,1,1,0.00
135,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Eskimalt,8,1,1,0.00
135,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Eskimalt,8,1,1,0.00
135,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Eskimalt,8,1,1,0.00
136,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Nueltin,8,1,1,0.00
136,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Nueltin,8,1,1,0.00
136,America,North America,Hudson Bay,forest,pagan,arctic,cree,fur,Nueltin,8,1,1,0.00
137,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,tobacco,Havana,3,7,1,0.00
137,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,tobacco,Havana,3,7,1,0.00
137,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,tobacco,Havana,3,7,1,0.00
138,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,coffee,Moron,3,5,1,0.00
138,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,coffee,Moron,3,5,1,0.00
138,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,coffee,Moron,3,5,1,0.00
139,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,sugar,Guantanamo,3,1,1,0.00
139,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,sugar,Guantanamo,3,1,1,0.00
139,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,sugar,Guantanamo,3,1,1,0.00
140,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,sugar,Jamaica,4,1,1,0.00
140,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,sugar,Jamaica,4,1,1,0.00
140,America,Caribbean,Cuba,forest,pagan,tropical,caribbean,sugar,Jamaica,4,1,1,0.00
141,America,Caribbean,Haiti,marsh,pagan,tropical,caribbean,sugar,Les_Cayes,6,1,1,0.00
141,America,Caribbean,Haiti,marsh,pagan,tropical,caribbean,sugar,Les_Cayes,6,1,1,0.00
141,America,Caribbean,Haiti,marsh,pagan,tropical,caribbean,sugar,Les_Cayes,6,1,1,0.00
142,America,Caribbean,Haiti,mountain,pagan,tropical,caribbean,sugar,Tortuga,5,4,1,0.00
142,America,Caribbean,Haiti,mountain,pagan,tropical,caribbean,sugar,Tortuga,5,4,1,0.00
142,America,Caribbean,Haiti,mountain,pagan,tropical,caribbean,sugar,Tortuga,5,4,1,0.00
143,America,Caribbean,Haiti,forest,pagan,tropical,caribbean,sugar,Barahona,5,5,1,0.00
143,America,Caribbean,Haiti,forest,pagan,tropical,caribbean,sugar,Barahona,5,5,1,0.00
143,America,Caribbean,Haiti,forest,pagan,tropical,caribbean,sugar,Barahona,5,5,1,0.00
144,America,Caribbean,Haiti,forest,pagan,tropical,caribbean,sugar,Puerto_Rico,4,5,1,0.00
144,America,Caribbean,Haiti,forest,pagan,tropical,caribbean,sugar,Puerto_Rico,4,5,1,0.00
144,America,Caribbean,Haiti,forest,pagan,tropical,caribbean,sugar,Puerto_Rico,4,5,1,0.00
145,America,Caribbean,Haiti,forest,pagan,tropical,caribbean,sugar,St._Thomas,2,1,1,0.00
145,America,Caribbean,Haiti,forest,pagan,tropical,caribbean,sugar,St._Thomas,2,1,1,0.00
145,America,Caribbean,Haiti,forest,pagan,tropical,caribbean,sugar,St._Thomas,2,1,1,0.00
146,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,wool,St._Martin,3,1,1,0.00
146,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,wool,St._Martin,3,1,1,0.00
146,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,wool,St._Martin,3,1,1,0.00
147,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Antigua,2,1,1,0.00
147,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Antigua,2,1,1,0.00
147,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Antigua,2,1,1,0.00
148,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,wool,Dominica,3,1,1,0.00
148,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,wool,Dominica,3,1,1,0.00
148,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,wool,Dominica,3,1,1,0.00
149,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Guadeloupe,2,1,1,0.00
149,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Guadeloupe,2,1,1,0.00
149,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Guadeloupe,2,1,1,0.00
150,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Martinique,2,1,1,0.00
150,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Martinique,2,1,1,0.00
150,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Martinique,2,1,1,0.00
151,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Tobago_&_Trinidad,3,1,1,0.00
151,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Tobago_&_Trinidad,3,1,1,0.00
151,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Tobago_&_Trinidad,3,1,1,0.00
152,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Barbados,3,1,1,0.00
152,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Barbados,3,1,1,0.00
152,America,Caribbean,Antilles,forest,pagan,tropical,caribbean,sugar,Barbados,3,1,1,0.00
153,America,South America,Guiana,forest,pagan,tropical,caribbean,salt,Curacao,3,4,1,0.00
153,America,South America,Guiana,forest,pagan,tropical,caribbean,salt,Curacao,3,4,1,0.00
153,America,South America,Guiana,forest,pagan,tropical,caribbean,salt,Curacao,3,4,1,0.00
154,America,South America,Orenoque,forest,pagan,tropical,guajiro,spices,Yaraguay,7,2,1,0.00
154,America,South America,Orenoque,forest,pagan,tropical,guajiro,spices,Yaraguay,7,2,1,0.00
154,America,South America,Orenoque,forest,pagan,tropical,guajiro,spices,Yaraguay,7,2,1,0.00
155,America,South America,Orenoque,marsh,pagan,tropical,guajiro,wool,Apure,8,2,1,0.00
155,America,South America,Orenoque,marsh,pagan,tropical,guajiro,wool,Apure,8,2,1,0.00
155,America,South America,Orenoque,marsh,pagan,tropical,guajiro,wool,Apure,8,2,1,0.00
156,America,South America,Orenoque,forest,pagan,tropical,guajiro,sugar,Tocuvo,7,3,1,0.00
156,America,South America,Orenoque,forest,pagan,tropical,guajiro,sugar,Tocuvo,7,3,1,0.00
156,America,South America,Orenoque,forest,pagan,tropical,guajiro,sugar,Tocuvo,7,3,1,0.00
157,America,South America,Orenoque,marsh,pagan,tropical,guajiro,spices,Maracaibo,6,3,1,0.00
157,America,South America,Orenoque,marsh,pagan,tropical,guajiro,spices,Maracaibo,6,3,1,0.00
157,America,South America,Orenoque,marsh,pagan,tropical,guajiro,spices,Maracaibo,6,3,1,0.00
158,America,South America,Orenoque,marsh,pagan,tropical,guajiro,coffee,Cartagena,5,4,1,0.00
158,America,South America,Orenoque,marsh,pagan,tropical,guajiro,coffee,Cartagena,5,4,1,0.00
158,America,South America,Orenoque,marsh,pagan,tropical,guajiro,coffee,Cartagena,5,4,1,0.00
159,America,South America,Orenoque,mountain,pagan,tropical,guajiro,wool,Yarumal,6,3,1,0.00
159,America,South America,Orenoque,mountain,pagan,tropical,guajiro,wool,Yarumal,6,3,1,0.00
159,America,South America,Orenoque,mountain,pagan,tropical,guajiro,wool,Yarumal,6,3,1,0.00
160,America,South America,Orenoque,mountain,pagan,tropical,guajiro,gold,Bogota,5,4,1,0.00
160,America,South America,Orenoque,mountain,pagan,tropical,guajiro,gold,Bogota,5,4,1,0.00
160,America,South America,Orenoque,mountain,pagan,tropical,guajiro,gold,Bogota,5,4,1,0.00
161,America,South America,Orenoque,forest,pagan,tropical,guajiro,fur,Cupica,6,2,1,0.00
161,America,South America,Orenoque,forest,pagan,tropical,guajiro,fur,Cupica,6,2,1,0.00
161,America,South America,Orenoque,forest,pagan,tropical,guajiro,fur,Cupica,6,2,1,0.00
162,America,South America,Ecuador,forest,pagan,tropical,andean,gold,Cali,5,2,1,0.00
162,America,South America,Ecuador,forest,pagan,tropical,andean,gold,Cali,5,2,1,0.00
162,America,South America,Ecuador,forest,pagan,tropical,andean,gold,Cali,5,2,1,0.00
163,America,South America,Ecuador,mountain,pagan,tropical,andean,wool,Azuay,6,2,1,0.00
163,America,South America,Ecuador,mountain,pagan,tropical,andean,wool,Azuay,6,2,1,0.00
163,America,South America,Ecuador,mountain,pagan,tropical,andean,wool,Azuay,6,2,1,0.00
164,America,South America,Ecuador,plains,pagan,tropical,andean,spices,Guayaquil,4,3,1,0.00
164,America,South America,Ecuador,plains,pagan,tropical,andean,spices,Guayaquil,4,3,1,0.00
164,America,South America,Ecuador,plains,pagan,tropical,andean,spices,Guayaquil,4,3,1,0.00
165,America,South America,Inca,plains,pagan,tropical,andean,coffee,Cajamarca,3,4,1,0.00
165,America,South America,Inca,plains,pagan,tropical,andean,coffee,Cajamarca,3,4,1,0.00
165,America,South America,Inca,plains,pagan,tropical,andean,coffee,Cajamarca,3,4,1,0.00
166,America,South America,Inca,plains,pagan,tropical,andean,grain,Huanuco,4,4,1,0.00
166,America,South America,Inca,plains,pagan,tropical,andean,grain,Huanuco,4,4,1,0.00
166,America,South America,Inca,plains,pagan,tropical,andean,grain,Huanuco,4,4,1,0.00
167,America,South America,Inca,mountain,pagan,temperate,andean,wool,Ayacucho,4,3,1,0.00
167,America,South America,Inca,mountain,pagan,temperate,andean,wool,Ayacucho,4,3,1,0.00
167,America,South America,Inca,mountain,pagan,temperate,andean,wool,Ayacucho,4,3,1,0.00
168,America,South America,Inca,plains,pagan,temperate,andean,gold,Lima,4,6,1,0.00
168,America,South America,Inca,plains,pagan,temperate,andean,gold,Lima,4,6,1,0.00
168,America,South America,Inca,plains,pagan,temperate,andean,gold,Lima,4,6,1,0.00
